customer_name,repository,url,default_branch,repo_score,package_version,is_root,count,Region,source
814922458548544512,content_planner_ds_sports_mlb_headlines_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_mlb_headlines_xxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_mlb_league_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_mlb_league_match_xxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_mlb_off_season_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_mlb_off_season_mxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_mlb_roundup_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_mlb_roundup_mxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_mlb_team_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_mlb_team_match_xxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nba_headlines_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nba_headlines_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nba_league_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nba_league_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nba_off_season_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nba_off_season_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nba_roundup_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nba_roundup_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nba_team_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nba_team_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nfl_headlines_xxv_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nfl_headlines_xxv_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nfl_off_season_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nfl_off_season_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nfl_roundup_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nfl_roundup_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nfl_team_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nfl_team_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nhl_headlines_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nhl_headlines_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nhl_league_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nhl_league_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nhl_off_season_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nhl_off_season_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nhl_roundup_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nhl_roundup_mxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_nhl_team_match_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_sports_nhl_team_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_past_match,https://github.com/inmobi-glance/content_planner_ds_sports_past_match,master,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_sports_upcoming_match,https://github.com/inmobi-glance/content_planner_ds_sports_upcoming_match,master,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_top_instant_gaming_game_xl_v1,https://github.com/inmobi-glance/content_planner_ds_top_instant_gaming_game_xl_v1,develop,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_trendz_news_one_weather_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_trendz_news_one_weather_xxl_v1,master,8,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_trendz_roundup_mxl_v1,https://github.com/inmobi-glance/content_planner_ds_trendz_roundup_mxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_ds_trendz_top_story_categorized_lv_xxl_v1,https://github.com/inmobi-glance/content_planner_ds_trendz_top_story_categorized_lv_xxl_v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,content_planner_sports_nfl_league_match_xxl_v1,https://github.com/inmobi-glance/content_planner_sports_nfl_league_match_xxl_v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,daily-deal-l,https://github.com/inmobi-glance/daily-deal-l,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,delete-me,https://github.com/inmobi-glance/delete-me,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,ds-aai-automated-product-tag-service,https://github.com/inmobi-glance/ds-aai-automated-product-tag-service,master,7,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,ds-aai-embeddings-service,https://github.com/inmobi-glance/ds-aai-embeddings-service,develop,7,1.29.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,ds-aai-embeddings-service,https://github.com/inmobi-glance/ds-aai-embeddings-service,develop,7,1.42.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,ds-aai-embeddings-service,https://github.com/inmobi-glance/ds-aai-embeddings-service,develop,7,1.47.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,ds-aai-embeddings-service,https://github.com/inmobi-glance/ds-aai-embeddings-service,develop,7,1.48.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,entertainment-spaces-articles-headlines-xxl-v1,https://github.com/inmobi-glance/entertainment-spaces-articles-headlines-xxl-v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,entertainment-spaces-buzz-hot-topic-xl-v1,https://github.com/inmobi-glance/entertainment-spaces-buzz-hot-topic-xl-v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,entertainment-spaces-buzz-trends-xxl-v1,https://github.com/inmobi-glance/entertainment-spaces-buzz-trends-xxl-v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,extract_pulse,https://github.com/inmobi-glance/extract_pulse,master,8,1.48.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,gcp-monitoring-utils,https://github.com/inmobi-glance/gcp-monitoring-utils,develop,8,1.10.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,genai-wallpaper-avatar-service,https://github.com/inmobi-glance/genai-wallpaper-avatar-service,develop,8,1.51.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,genai-wallpaper-avatar-service,https://github.com/inmobi-glance/genai-wallpaper-avatar-service,develop,8,1.52.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,genai-wallpaper-avatar-service,https://github.com/inmobi-glance/genai-wallpaper-avatar-service,develop,8,1.53.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,genai-wallpaper-avatar-service,https://github.com/inmobi-glance/genai-wallpaper-avatar-service,develop,8,1.54.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,genai-wallpaper-avatar-service,https://github.com/inmobi-glance/genai-wallpaper-avatar-service,develop,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glanceai-mktg-gradio-imagegen,https://github.com/inmobi-glance/glanceai-mktg-gradio-imagegen,develop,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glance-annotation-service,https://github.com/inmobi-glance/glance-annotation-service,develop,8,1.21.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glance-centralai-bifrost,https://github.com/inmobi-glance/glance-centralai-bifrost,develop,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glance-centralai-celestia,https://github.com/inmobi-glance/glance-centralai-celestia,develop,8,1.35.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glance-centralai-celestia,https://github.com/inmobi-glance/glance-centralai-celestia,develop,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glancefeed-reco-mi-gbm-ps,https://github.com/inmobi-glance/glancefeed-reco-mi-gbm-ps,develop,7,1.6.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glancefeed-reco-spaces-zappcontent-personalization,https://github.com/inmobi-glance/glancefeed-reco-spaces-zappcontent-personalization,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glancefeed-reco-spaces-zappcontent-personalization,https://github.com/inmobi-glance/glancefeed-reco-spaces-zappcontent-personalization,master,9,1.27.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glancefeed-spaces-lplus-planner-pipeline,https://github.com/inmobi-glance/glancefeed-spaces-lplus-planner-pipeline,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,glance-pipeline-horcruxes,https://github.com/inmobi-glance/glance-pipeline-horcruxes,develop,8,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,gtv-model-serving,https://github.com/inmobi-glance/gtv-model-serving,develop,8,1.60.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,gtv-model-serving,https://github.com/inmobi-glance/gtv-model-serving,develop,8,1.65.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,gtv-model-serving,https://github.com/inmobi-glance/gtv-model-serving,develop,8,1.66.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,gtv-model-serving,https://github.com/inmobi-glance/gtv-model-serving,develop,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,home-magazine-cover-v1,https://github.com/inmobi-glance/home-magazine-cover-v1,develop,8,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,hummingbird,https://github.com/inmobi-glance/hummingbird,master,9,1.43.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,image-selection-gradio,https://github.com/inmobi-glance/image-selection-gradio,develop,7,1.5.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,live-buzz-serving,https://github.com/inmobi-glance/live-buzz-serving,develop,7,1.21.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,product-clustering-poc,https://github.com/inmobi-glance/product-clustering-poc,master,7,1.65.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,product-segmentation-for-tagging,https://github.com/inmobi-glance/product-segmentation-for-tagging,master,7,1.52.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,reference-generator,https://github.com/inmobi-glance/reference-generator,master,8,1.64.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,reference-generator,https://github.com/inmobi-glance/reference-generator,master,8,1.66.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,reference-generator,https://github.com/inmobi-glance/reference-generator,master,8,1.67.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,reference-generator,https://github.com/inmobi-glance/reference-generator,master,8,1.67.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,reference-generator,https://github.com/inmobi-glance/reference-generator,master,8,1.68.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,roposo-buzz-personalization,https://github.com/inmobi-glance/roposo-buzz-personalization,develop,7,1.21.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,roposods-creation-experiment-components,https://github.com/inmobi-glance/roposods-creation-experiment-components,master,7,1.52.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,roposo_ds_live_explore_reco,https://github.com/inmobi-glance/roposo_ds_live_explore_reco,develop,7,1.21.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,roposods-moodboard-experiments,https://github.com/inmobi-glance/roposods-moodboard-experiments,master,7,1.52.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,roposo-trend-curator,https://github.com/inmobi-glance/roposo-trend-curator,develop,7,1.54.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop101-gif-gradio,https://github.com/inmobi-glance/shop101-gif-gradio,develop,7,1.5.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop101-gradio-image-enhancement-tool,https://github.com/inmobi-glance/shop101-gradio-image-enhancement-tool,develop,7,1.5.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop101-image-quality-enhancement,https://github.com/inmobi-glance/shop101-image-quality-enhancement,master,7,1.5.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-daily-deal-lg-v1,https://github.com/inmobi-glance/shop-daily-deal-lg-v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-daily-deal-lg-V1,https://github.com/inmobi-glance/shop-daily-deal-lg-V1,develop,,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-product-collection-lg-v1,https://github.com/inmobi-glance/shop-product-collection-lg-v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-trend-tile-xl-v1,https://github.com/inmobi-glance/shop-trend-tile-xl-v1,master,9,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-trend-today-ls-v1,https://github.com/inmobi-glance/shop-trend-today-ls-v1,develop,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,shop-trend-today-xxl-v1,https://github.com/inmobi-glance/shop-trend-today-xxl-v1,master,7,,1,1,NAM,bc-app2-us-east-2 -> us-east-2
814922458548544512,tv-screen-saver-ds,https://github.com/inmobi-glance/tv-screen-saver-ds,master,8,1.28.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
824702546131424256,ITSKS-VERTEX-SEARCH-FUNC-APP,https://dev.azure.com/Operations-and-Corporate/ITSKS-ENTERPRISE-SEARCH/_git/ITSKS-VERTEX-SEARCH-FUNC-APP,main,,1.35.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
824702546131424256,ITSKS-VERTEX-SEARCH-FUNC-APP,https://dev.azure.com/Operations-and-Corporate/ITSKS-ENTERPRISE-SEARCH/_git/ITSKS-VERTEX-SEARCH-FUNC-APP,main,,1.46.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
824702546131424256,ITSKS_WBOPENAI_PY_API,https://dev.azure.com/Operations-and-Corporate/ITSKS-WBOPENAI/_git/ITSKS_WBOPENAI_PY_API,main,,1.48.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
846663649698694144,SISANAVAN-aides,https://github.com/BancoBice/SISANAVAN-aides,main,8,1.38.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
846663649698694144,UX-sitio-ia-interna,https://github.com/BancoBice/UX-sitio-ia-interna,main,8,1.31.1,1,1,NAM,bc-app2-us-east-2 -> us-east-2
911076431617326080,aiops,https://bitbucket.org/miktechnology/aiops,develop,5,1.13.0,1,1,NAM,bc-app2-us-east-2 -> us-east-2
